12wDate,Team,Pitcher,Open,Close,OpenOU,CloseOU
612,DET,MSCHERZER-R,-130,-150,8,8
612,CUB,PMAHOLM-L,110,130,8,8
612,ARI,IKENNEDY-R,155,130,10,9.5
612,TEX,CLEWIS-R,-175,-150,10,9.5
612,MIL,ZGREINKE-R,-155,-150,8.5,8.5
612,KAN,LMENDOZA-R,135,130,8.5,8.5
612,PHI,KKENDRICK-R,-130,-105,9,9
612,MIN,BLACKBURN-R,110,-115,9,9
612,CWS,JQUINTANA-L,125,137,8.5,8.5
612,STL,WAINWRIGHT-R,-145,-157,8.5,8.5
612,OAK,BCOLON-R,100,-112,10.5,10.5
612,COL,JGUTHRIE-R,-120,-108,10.5,10.5
612,LAA,JWILLIAMS-R,100,-117,7.5,7.5
612,LOS,AHARANG-R,-120,-103,7.5,7.5
612,SDG,CRICHARD-L,150,150,6.5,6.5
612,SEA,FHERNANDZ-R,-170,-170,6.5,6.5
613,HOU,JHAPP-L,180,170,8,6
613,SFO,MCAIN-R,-210,-200,8,6
613,WAS,STRASBURG-R,-140,-150,9,8
613,TOR,KDRABEK-R,120,130,9,8
613,PIT,KCORREIA-R,115,124,8.5,9
613,BAL,JARRIETA-R,-135,-144,8.5,9
613,BOS,FDOUBRONT-L,-110,-107,9.5,8.5
613,MIA,RNOLASCO-R,-110,-113,9.5,8.5
613,CLE,DLOWE-R,120,117,8,9
613,CIN,MLATOS-R,-140,-137,8,9
613,NYY,HKURODA-R,105,-110,8,8.5
613,ATL,THUDSON-R,-125,-110,8,8.5
613,NYM,RDICKEY-R,140,133,7,6.5
613,TAM,DPRICE-L,-160,-153,7,6.5
613,ARI,WMILEY-L,155,145,10,9
613,TEX,MHARRISON-L,-175,-165,10,9
613,DET,RPORCELLO-R,110,-110,7.5,7.5
613,CUB,MGARZA-R,-130,-110,7.5,7.5
613,MIL,RWOLF-L,-110,-105,9.5,9
613,KAN,JSANCHEZ-L,-110,-105,9.5,9
613,PHI,CHAMELS-L,-165,-150,8,8
613,MIN,PWALTERS-R,145,130,8,8
613,CWS,JPEAVY-R,110,110,8,7.5
613,STL,LLYNN-R,-130,-130,8,7.5
613,OAK,TMILONE-L,-105,-114,10.5,10.5
613,COL,JOUTMAN-L,-115,-106,10.5,10.5
613,LAA,CWILSON-L,-135,-143,6.5,6.5
613,LOS,NEOVALDI-R,115,123,6.5,6.5
613,SDG,JMARQUIS-R,140,120,8,7.5
613,SEA,HNOESI-R,-160,-140,8,7.5
614,HOU,WRODRIGUZ-L,120,103,7.5,7
614,SFO,BZITO-L,-140,-123,7.5,7
614,CLE,JTOMLIN-R,110,-103,9,9
614,CIN,MLEAKE-R,-130,-117,9,9
614,NYM,JSANTANA-L,106,106,7.5,7.5
614,TAM,HELLICKSON-R,-126,-126,7.5,7.5
614,DET,VERLANDER-R,-185,-240,7.5,7.5
614,CUB,TWOOD-L,165,200,7.5,7.5
614,OAK,JPARKER-R,-112,-112,10,10.5
614,COL,AWHITE-R,-108,-108,10,10.5
614,PIT,EBEDARD-L,-114,-110,9,8.5
614,BAL,THUNTER-R,-106,-110,9,8.5
614,ARI,DHUDSON-R,139,124,10.5,10
614,TEX,SFELDMAN-R,-159,-144,10.5,10
614,MIL,SMARCUM-R,-126,-106,8.5,8.5
614,KAN,LHOCHEVAR-R,106,-114,8.5,8.5
614,PHI,JBLANTON-R,110,112,9,9.5
614,MIN,SDIAMOND-L,-130,-132,9,9.5
614,CWS,GFLOYD-R,110,-104,9,8.5
614,STL,WESTBROOK-R,-130,-116,9,8.5
614,SDG,EVOLQUEZ-R,-102,110,7,7.5
614,SEA,ERAMIREZ-R,-118,-130,7,7.5
615,CIN,BARROYO-R,-107,-103,8,8
615,NYM,DGEE-R,-113,-117,8,8
615,BOS,MATSUZAKA-R,-105,-132,9.5,10
615,CUB,RDEMPSTER-R,-105,112,9.5,10
615,NYY,PHUGHES-R,110,-110,7.5,7
615,WAS,GGONZALEZ-L,-130,-110,7.5,7
615,PHI,VWORLEY-R,105,108,9,9
615,TOR,DHUTCHISN-R,-125,-128,9,9
615,COL,JFRANCIS-L,130,130,9.5,10
615,DET,CCROSBY-L,-150,-150,9.5,10
615,PIT,JMCDONALD-R,102,124,7.5,7.5
615,CLE,JMASTERSN-R,-122,-144,7.5,7.5
615,MIA,CZAMBRANO-R,102,130,7.5,8.5
615,TAM,MMOORE-L,-122,-150,7.5,8.5
615,BAL,BMATUSZ-L,139,130,8.5,8
615,ATL,THANSON-R,-159,-150,8.5,8
615,HOU,JLYLES-R,220,230,10,10
615,TEX,YDARVISH-R,-260,-270,10,10
615,MIL,YGALLARDO-R,-117,-105,8.5,8.5
615,MIN,FLIRIANO-L,-103,-105,8.5,8.5
615,KAN,VMAZZARO-R,143,150,8,8.5
615,STL,KLOHSE-R,-163,-170,8,8.5
615,ARI,TCAHILL-R,136,130,7,7
615,LAA,DHAREN-R,-156,-150,7,7
615,SDG,ABASS-R,-103,-110,7,7.5
615,OAK,TBLACKLEY-L,-117,-110,7,7.5
615,SFO,VOGELSONG-R,-113,-111,7,6.5
615,SEA,JVARGAS-L,-107,-109,7,6.5
615,CWS,CSALE-L,110,100,5.5,5.5
615,LOS,CKERSHAW-L,-130,-120,5.5,5.5
616,CIN,HBAILEY-R,-110,-110,8,8
616,NYM,JNIESE-L,-110,-110,8,8
616,PHI,CLEE-L,-114,-108,7.5,8
616,TOR,RROMERO-L,-106,-112,7.5,8
616,NYY,APETTITTE-L,-105,-120,7.5,7.5
616,WAS,ZIMMERMANN-R,-105,100,7.5,7.5
616,MIL,MFIERS-R,-113,-108,9.5,9.5
616,MIN,LHENDRIKS-R,-107,-112,9.5,9.5
616,KAN,BCHEN-L,118,115,9,9
616,STL,JKELLY-R,-138,-135,9,9
616,PIT,ABURNETT-R,110,121,8,8
616,CLE,UJIMENEZ-R,-130,-141,8,8
616,SDG,ROHLENDRF-R,110,112,8,8.5
616,OAK,TROSS-R,-130,-132,8,8.5
616,COL,CFRIEDRCH-L,135,130,9,9.5
616,DET,DFISTER-R,-155,-150,9,9.5
616,BOS,JLESTER-L,-145,-150,9.5,10
616,CUB,SAMARDZIJA-R,125,130,9.5,10
616,BAL,JHAMMEL-R,152,136,8,7.5
616,ATL,BBEACHY-R,-172,-156,8,7.5
616,HOU,LHARRELL-R,185,170,10.5,10.5
616,TEX,JGRIMM-R,-215,-190,10.5,10.5
616,MIA,ASANCHEZ-R,105,117,7.5,7.5
616,TAM,JSHIELDS-R,-125,-137,7.5,7.5
616,ARI,JSAUNDERS-L,115,131,8,8.5
616,LAA,ESANTANA-R,-135,-151,8,8.5
616,SFO,TLINCECUM-R,-105,-112,7,7
616,SEA,KMILLWOOD-R,-105,-108,7,7
616,CWS,PHUMBER-R,110,117,7.5,7.5
616,LOS,BILLINGSLY-R,-130,-137,7.5,7.5
617,CIN,JCUETO-R,-135,-122,7.5,7
617,NYM,CYOUNG-R,115,102,7.5,7
617,PHI,KKENDRICK-R,110,115,9.5,10
617,TOR,BCECIL-L,-130,-135,9.5,10
617,PIT,BLINCOLN-R,120,113,9,9
617,CLE,JGOMEZ-R,-140,-133,9,9
617,COL,JGUTHRIE-R,150,162,10,10.5
617,DET,MSCHERZER-R,-170,-182,10,10.5
617,BAL,WCHEN-L,105,-103,8.5,8
617,ATL,RDELGADO-R,-125,-117,8.5,8
617,NYY,INOVA-R,-110,-115,8,8
617,WAS,EJACKSON-R,-110,-105,8,8
617,MIA,JJOHNSON-R,-110,-120,7.5,7.5
617,TAM,ACOBB-R,-110,100,7.5,7.5
617,MIL,ZGREINKE-R,-150,-150,8.5,8.5
617,MIN,BLACKBURN-R,130,130,8.5,8.5
617,KAN,LMENDOZA-R,160,164,8.5,8.5
617,STL,WAINWRIGHT-R,-180,-184,8.5,8.5
617,HOU,DKEUCHEL-L,190,210,10,10
617,TEX,CLEWIS-R,-220,-250,10,10
617,ARI,IKENNEDY-R,110,100,7.5,8
617,LAA,GRICHARDS-R,-130,-120,7.5,8
617,SDG,CRICHARD-L,125,118,7.5,8
617,OAK,BCOLON-R,-145,-138,7.5,8
617,SFO,BUMGARNER-L,-110,-114,6.5,6.5
617,SEA,FHERNANDZ-R,-110,-106,6.5,6.5
617,CWS,JQUINTANA-L,-105,112,7.5,8
617,LOS,CCAPUANO-L,-115,-132,7.5,8
617,BOS,FMORALES-L,-135,-122,9,9
617,CUB,PMAHOLM-L,115,102,9,9
618,CIN,MLATOS-R,-112,-105,8.5,9
618,CLE,DLOWE-R,-108,-105,8.5,9
618,ATL,MMINOR-L,175,180,9,8.5
618,NYY,CSABATHIA-L,-195,-210,9,8.5
618,BAL,JARRIETA-R,143,130,7.5,7
618,NYM,RDICKEY-R,-163,-150,7.5,7
618,KAN,JSANCHEZ-L,-112,-108,8.5,8.5
618,HOU,JHAPP-L,-108,-112,8.5,8.5
618,TOR,HALVAREZ-R,-113,-109,9,9.5
618,MIL,RWOLF-L,-107,-111,9,9.5
618,CUB,MGARZA-R,-102,101,8.5,9
618,CWS,ZSTEWART-R,-118,-121,8.5,9
618,SEA,HNOESI-R,140,160,9,9
618,ARI,WMILEY-L,-160,-180,9,9
618,TEX,MHARRISON-L,-175,-174,7.5,7
618,SDG,JMARQUIS-R,155,154,7.5,7
618,SFO,MCAIN-R,-116,-110,7,7
618,LAA,JWILLIAMS-R,-104,-110,7,7
619,COL,JOUTMAN-L,200,200,8,7.5
619,PHI,CHAMELS-L,-230,-240,8,7.5
619,ATL,THUDSON-R,120,115,8.5,9
619,NYY,HKURODA-R,-140,-135,8.5,9
619,CIN,MLEAKE-R,-113,-110,9,9.5
619,CLE,JTOMLIN-R,-107,-110,9,9.5
619,STL,LLYNN-R,125,140,7,7.5
619,DET,VERLANDER-R,-145,-160,7,7.5
619,TAM,DPRICE-L,-135,-142,7.5,7.5
619,WAS,CWANG-R,115,122,7.5,7.5
619,MIN,SDIAMOND-L,-105,-107,7.5,8.5
619,PIT,KCORREIA-R,-115,-113,7.5,8.5
619,BAL,THUNTER-R,135,124,8,7.5
619,NYM,JSANTANA-L,-155,-144,8,7.5
619,MIA,MBUEHRLE-L,119,124,9,9
619,BOS,CBUCHHOLZ-R,-139,-144,9,9
619,KAN,LHOCHEVAR-R,103,100,8.5,8
619,HOU,WRODRIGUZ-L,-123,-120,8.5,8
619,TOR,JCHAVEZ-R,103,-107,10,9.5
619,MIL,TTHORNBUR-R,-123,-113,10,9.5
619,CUB,TWOOD-L,170,180,8.5,9
619,CWS,JPEAVY-R,-190,-210,8.5,9
619,SEA,ERAMIREZ-R,125,142,9.5,9
619,ARI,DHUDSON-R,-145,-162,9.5,9
619,TEX,SFELDMAN-R,-130,-125,7.5,7
619,SDG,EVOLQUEZ-R,110,105,7.5,7
619,SFO,BZITO-L,168,190,7,7.5
619,LAA,CWILSON-L,-188,-220,7,7.5
619,LOS,AHARANG-R,-105,103,7,7
619,OAK,BMCCARTHY-R,-115,-123,7,7
620,COL,AWHITE-R,123,130,9.5,9.5
620,PHI,JBLANTON-R,-143,-150,9.5,9.5
620,ATL,THANSON-R,112,140,9,11
620,NYY,PHUGHES-R,-132,-160,9,11
620,KAN,BCHEN-L,-105,-122,9,8.5
620,HOU,JLYLES-R,-105,102,9,8.5
620,TOR,JCARRENO-R,135,133,9.5,10
620,MIL,YGALLARDO-R,-155,-153,9.5,10
620,SEA,JVARGAS-L,142,145,8.5,8.5
620,ARI,TCAHILL-R,-162,-165,8.5,8.5
620,TEX,YDARVISH-R,-180,-184,7.5,7
620,SDG,ABASS-R,160,164,7.5,7
620,STL,WESTBROOK-R,104,102,10,10.5
620,DET,RPORCELLO-R,-124,-122,10,10.5
620,CIN,BARROYO-R,-111,105,9,9.5
620,CLE,JMASTERSN-R,-109,-125,9,9.5
620,MIN,FLIRIANO-L,110,108,7.5,8.5
620,PIT,EBEDARD-L,-130,-128,7.5,8.5
620,TAM,CARCHER-R,173,190,7,7.5
620,WAS,STRASBURG-R,-193,-220,7,7.5
620,BAL,BMATUSZ-L,105,-101,8.5,9
620,NYM,DGEE-R,-125,-119,8.5,9
620,MIA,RNOLASCO-R,125,120,9.5,11
620,BOS,FDOUBRONT-L,-145,-140,9.5,11
620,CUB,RWELLS-R,140,160,10,10
620,CWS,GFLOYD-R,-160,-180,10,10
620,SFO,VOGELSONG-R,139,140,6.5,7
620,LAA,JWEAVER-R,-159,-160,6.5,7
620,LOS,NEOVALDI-R,-113,110,7,7
620,OAK,TMILONE-L,-107,-130,7,7
621,COL,JFRANCIS-L,152,160,9,9.5
621,PHI,VWORLEY-R,-172,-180,9,9.5
621,STL,KLOHSE-R,-106,-108,9.5,10.5
621,DET,JTURNER-R,-114,-112,9.5,10.5
621,LOS,CKERSHAW-L,-142,-150,6.5,6.5
621,OAK,TBLACKLEY-L,122,130,6.5,6.5
621,TAM,MMOORE-L,113,100,7,7
621,WAS,GGONZALEZ-L,-133,-120,7,7
621,MIN,LHENDRIKS-R,140,140,8,8.5
621,PIT,JMCDONALD-R,-160,-160,8,8.5
621,MIA,CZAMBRANO-R,110,115,10,11
621,BOS,MATSUZAKA-R,-130,-135,10,11
622,CUB,SAMARDZIJA-R,129,144,9,9
622,ARI,COLLMENTER-R,-149,-164,9,9
622,WAS,ZIMMERMANN-R,-105,-108,8,8.5
622,BAL,JHAMMEL-R,-115,-112,8,8.5
622,DET,DFISTER-R,-115,-112,7,7.5
622,PIT,ABURNETT-R,-105,-108,7,7.5
622,TOR,RROMERO-L,-103,-105,8,8
622,MIA,ASANCHEZ-R,-117,-115,8,8
622,NYY,APETTITTE-L,-139,-144,8.5,8
622,NYM,JNIESE-L,119,124,8.5,8
622,MIN,BLACKBURN-R,157,164,9.5,9.5
622,CIN,HBAILEY-R,-177,-184,9.5,9.5
622,ATL,JJURRJENS-R,129,175,10.5,10.5
622,BOS,JLESTER-L,-149,-195,10.5,10.5
622,CLE,UJIMENEZ-R,-120,-138,9,8.5
622,HOU,LHARRELL-R,100,118,9,8.5
622,COL,CFRIEDRCH-L,178,170,10.5,10.5
622,TEX,ROSWALT-R,-198,-190,10.5,10.5
622,MIL,ZGREINKE-R,114,110,7.5,7
622,CWS,CSALE-L,-134,-130,7.5,7
622,STL,JKELLY-R,-112,-110,9,9.5
622,KAN,VMAZZARO-R,-108,-110,9,9.5
622,SEA,KMILLWOOD-R,-112,-108,6.5,6
622,SDG,CRICHARD-L,-108,-112,6.5,6
622,SFO,TLINCECUM-R,100,-102,7,7
622,OAK,JPARKER-R,-120,-118,7,7
622,LOS,BILLINGSLY-R,135,145,7.5,7
622,LAA,DHAREN-R,-155,-165,7.5,7
623,CUB,PMAHOLM-L,155,175,9.5,9
623,ARI,IKENNEDY-R,-175,-205,9.5,9
623,TOR,BCECIL-L,130,124,8.5,8.5
623,MIA,JJOHNSON-R,-150,-144,8.5,8.5
623,STL,WAINWRIGHT-R,-136,-129,9,9.5
623,KAN,LMENDOZA-R,116,109,9,9.5
623,COL,JOUTMAN-L,207,240,10.5,11
623,TEX,CLEWIS-R,-247,-280,10.5,11
623,TAM,JSHIELDS-R,-107,-140,9,8
623,PHI,KKENDRICK-R,-113,120,9,8
623,CLE,JGOMEZ-R,-107,-109,9,9
623,HOU,DKEUCHEL-L,-113,-111,9,9
623,DET,MSCHERZER-R,-133,-142,8.5,8.5
623,PIT,BLINCOLN-R,113,122,8.5,8.5
623,MIN,BDUENSING-L,179,180,8.5,9
623,CIN,JCUETO-R,-199,-210,8.5,9
623,NYY,INOVA-R,-138,-152,8.5,9
623,NYM,CYOUNG-R,118,132,8.5,9
623,ATL,RDELGADO-R,112,124,10.5,10
623,BOS,FMORALES-L,-132,-144,10.5,10
623,WAS,EJACKSON-R,-101,-104,8.5,8.5
623,BAL,WCHEN-L,-119,-116,8.5,8.5
623,LOS,CCAPUANO-L,112,141,7.5,7.5
623,LAA,ESANTANA-R,-132,-161,7.5,7.5
623,MIL,RWOLF-L,102,-102,9.5,9.5
623,CWS,DAXELROD-R,-122,-118,9.5,9.5
623,SFO,BUMGARNER-L,-122,-135,7,7
623,OAK,TROSS-R,102,115,7,7
623,SEA,FHERNANDZ-R,-133,-132,6.5,6.5
623,SDG,JMARQUIS-R,113,112,6.5,6.5
624,CUB,MGARZA-R,139,130,8.5,8.5
624,ARI,WMILEY-L,-159,-150,8.5,8.5
624,NYY,CSABATHIA-L,-106,-135,7,6.5
624,NYM,RDICKEY-R,-114,115,7,6.5
624,TOR,JCHAVEZ-R,113,111,9,9
624,MIA,MBUEHRLE-L,-133,-131,9,9
624,MIN,SDIAMOND-L,135,130,9,9
624,CIN,MLEAKE-R,-155,-150,9,9
624,DET,VERLANDER-R,-172,-200,7,7
624,PIT,KCORREIA-R,152,170,7,7
624,TAM,DPRICE-L,107,100,7.5,7
624,PHI,CHAMELS-L,-127,-120,7.5,7
624,WAS,RDETWILER-L,-113,108,9,9
624,BAL,JARRIETA-R,-107,-128,9,9
624,ATL,MMINOR-L,-107,-105,11,11
624,BOS,ACOOK-R,-113,-105,11,11
624,CLE,DLOWE-R,-105,-104,9,8
624,HOU,JHAPP-L,-105,-116,9,8
624,STL,LLYNN-R,-145,-150,8,10
624,KAN,JSANCHEZ-L,125,130,8,10
624,MIL,MFIERS-R,114,105,9,9.5
624,CWS,JQUINTANA-L,-134,-125,9,9.5
624,LOS,AHARANG-R,135,141,8,8
624,LAA,GRICHARDS-R,-155,-161,8,8
624,SFO,MCAIN-R,-120,-144,6,7
624,OAK,AGRIFFIN-R,100,124,6,7
624,SEA,HNOESI-R,110,-110,7.5,7.5
624,SDG,EVOLQUEZ-R,-130,-110,7.5,7.5
624,COL,AWHITE-R,208,250,11,10.5
624,TEX,MHARRISON-L,-248,-300,11,10.5
624,TAM,CRAMOS-L,160,154,8.5,8.5
624,PHI,CLEE-L,-180,-174,8.5,8.5
625,PIT,JKARSTENS-R,125,114,8.5,8
625,PHI,JBLANTON-R,-145,-134,8.5,8
625,MIL,YGALLARDO-R,110,107,9,8.5
625,CIN,MLATOS-R,-130,-127,9,8.5
625,STL,WESTBROOK-R,-120,-114,9,9
625,MIA,RNOLASCO-R,100,-106,9,9
625,NYM,JSANTANA-L,-150,-129,6.5,7
625,CUB,TWOOD-L,130,109,6.5,7
625,SDG,ROHLENDRF-R,125,111,8,8.5
625,HOU,WRODRIGUZ-L,-145,-131,8,8.5
625,WAS,STRASBURG-R,-180,-180,9.5,10.5
625,COL,JFRANCIS-L,160,160,9.5,10.5
625,LOS,NEOVALDI-R,-110,-107,7.5,7.5
625,SFO,BZITO-L,-110,-113,7.5,7.5
625,CLE,JTOMLIN-R,170,138,9.5,9.5
625,NYY,HKURODA-R,-200,-158,9.5,9.5
625,TOR,HALVAREZ-R,135,134,10.5,10.5
625,BOS,FDOUBRONT-L,-155,-154,10.5,10.5
625,DET,RPORCELLO-R,155,130,11,11
625,TEX,JGRIMM-R,-175,-150,11,11
625,CWS,JPEAVY-R,-130,-110,8,7.5
625,MIN,FLIRIANO-L,110,-110,8,7.5
625,TAM,ACOBB-R,-130,-110,8.5,9
625,KAN,LHOCHEVAR-R,110,-110,8.5,9
625,OAK,TMILONE-L,-125,-110,7.5,7
625,SEA,ERAMIREZ-R,105,-110,7.5,7
626,PIT,EBEDARD-L,125,122,8,7.5
626,PHI,VWORLEY-R,-145,-142,8,7.5
626,MIL,MESTRADA-R,125,134,9,8.5
626,CIN,BARROYO-R,-145,-154,9,8.5
626,ARI,DHUDSON-R,135,122,8,7.5
626,ATL,THUDSON-R,-155,-142,8,7.5
626,STL,KLOHSE-R,-130,-118,8,8.5
626,MIA,CZAMBRANO-R,110,-102,8,8.5
626,NYM,DGEE-R,-145,-124,8.5,8
626,CUB,RWELLS-R,125,104,8.5,8
626,SDG,KWELLS-R,130,118,9,9
626,HOU,JLYLES-R,-150,-138,9,9
626,WAS,GGONZALEZ-L,-150,-142,10.5,10.5
626,COL,CFRIEDRCH-L,130,122,10.5,10.5
626,LOS,CKERSHAW-L,-115,-117,6,6
626,SFO,VOGELSONG-R,-105,-103,6,6
626,LAA,CWILSON-L,-170,-150,8.5,9
626,BAL,BMATUSZ-L,150,130,8.5,9
626,CLE,JMASTERSN-R,140,130,9.5,9.5
626,NYY,PHUGHES-R,-160,-150,9.5,9.5
626,TOR,ALAFFEY-L,150,132,11,10.5
626,BOS,MATSUZAKA-R,-170,-152,11,10.5
626,DET,DSMYLY-L,155,164,10.5,10
626,TEX,YDARVISH-R,-175,-184,10.5,10
626,CWS,GFLOYD-R,-140,-112,9,9
626,MIN,LHENDRIKS-R,120,-108,9,9
626,TAM,CARCHER-R,-110,-108,9,9
626,KAN,BCHEN-L,-110,-112,9,9
626,OAK,TBLACKLEY-L,-110,-102,7,7
626,SEA,JVARGAS-L,-110,-118,7,7
627,MIL,ZGREINKE-R,-113,-110,8,7.5
627,CIN,HBAILEY-R,-107,-110,8,7.5
627,NYM,JNIESE-L,-110,-115,11.5,11.5
627,CUB,SAMARDZIJA-R,-110,-105,11.5,11.5
627,LOS,BILLINGSLY-R,113,122,7,7
627,SFO,TLINCECUM-R,-133,-142,7,7
627,PIT,JMCDONALD-R,-110,-110,8,8
627,PHI,RVALDES-L,-110,-110,8,8
627,ARI,TCAHILL-R,110,112,7.5,7.5
627,ATL,THANSON-R,-130,-132,7.5,7.5
627,STL,JKELLY-R,113,114,9,8.5
627,MIA,ASANCHEZ-R,-133,-134,9,8.5
627,SDG,CRICHARD-L,-103,-110,8.5,8.5
627,HOU,LHARRELL-R,-117,-110,8.5,8.5
627,WAS,ZIMMERMANN-R,-134,-150,10.5,11
627,COL,ECABRERA-L,114,130,10.5,11
627,CLE,UJIMENEZ-R,152,170,9,9.5
627,NYY,APETTITTE-L,-172,-190,9,9.5
627,CWS,CSALE-L,-150,-164,8,8.5
627,MIN,BLACKBURN-R,130,144,8,8.5
627,TOR,RROMERO-L,117,124,10.5,10
627,BOS,JLESTER-L,-137,-144,10.5,10
627,TAM,MMOORE-L,-130,-132,9,9.5
627,KAN,ETEAFORD-L,110,112,9,9.5
627,OAK,JPARKER-R,-113,-109,7,7
627,SEA,KMILLWOOD-R,-107,-111,7,7
627,LAA,JWEAVER-R,-120,-125,8,7.5
627,BAL,JHAMMEL-R,100,105,8,7.5
627,DET,DFISTER-R,130,118,10,10
627,TEX,ROSWALT-R,-150,-138,10,10
628,PIT,ABURNETT-R,-114,-113,8.5,9
628,PHI,KKENDRICK-R,-106,-107,8.5,9
628,WAS,EJACKSON-R,-134,-150,11,11.5
628,COL,JOUTMAN-L,114,130,11,11.5
628,ARI,TBAUER-R,110,-102,8.5,8.5
628,ATL,JJURRJENS-R,-130,-118,8.5,8.5
628,SDG,ACASHNER-R,109,-112,8.5,8.5
628,HOU,DKEUCHEL-L,-129,-108,8.5,8.5
628,NYM,CYOUNG-R,120,110,7,7
628,LOS,CCAPUANO-L,-140,-130,7,7
628,CIN,JCUETO-R,-107,-106,6.5,6
628,SFO,BUMGARNER-L,-113,-114,6.5,6
628,LAA,DHAREN-R,-118,-138,9,9.5
628,TOR,BCECIL-L,-102,118,9,9.5
628,CWS,DAXELROD-R,160,160,10,10
628,NYY,INOVA-R,-180,-180,10,10
628,CLE,McALLISTER-R,116,130,9,9
628,BAL,WCHEN-L,-136,-150,9,9
628,DET,MSCHERZER-R,105,-101,8,7.5
628,TAM,JSHIELDS-R,-125,-119,8,7.5
628,OAK,TROSS-R,170,164,10.5,11
628,TEX,SFELDMAN-R,-200,-184,10.5,11
628,BOS,FMORALES-L,-105,-113,7,7
628,SEA,FHERNANDZ-R,-115,-107,7,7
629,HOU,BNORRIS-R,-114,111,8.5,8.5
629,CUB,PMAHOLM-L,-106,-131,8.5,8.5
629,PHI,CLEE-L,-111,-105,7,7.5
629,MIA,JJOHNSON-R,-109,-105,7,7.5
629,WAS,RDETWILER-L,-107,-102,8.5,9
629,ATL,RDELGADO-R,-113,-118,8.5,9
629,SDG,JMARQUIS-R,102,111,11,11.5
629,COL,JFRANCIS-L,-122,-131,11,11.5
629,ARI,IKENNEDY-R,-105,-118,8.5,9
629,MIL,RWOLF-L,-105,-102,8.5,9
629,PIT,KCORREIA-R,173,170,8,9
629,STL,WAINWRIGHT-R,-193,-200,8,9
629,NYM,RDICKEY-R,-118,-155,6.5,7
629,LOS,AHARANG-R,-102,135,6.5,7
629,CIN,MLEAKE-R,120,145,6.5,6.5
629,SFO,MCAIN-R,-140,-165,6.5,6.5
629,LAA,ESANTANA-R,-109,-120,9.5,10
629,TOR,VILLANUEVA-R,-111,100,9.5,10
629,CLE,DLOWE-R,104,118,9.5,9.5
629,BAL,JARRIETA-R,-124,-138,9.5,9.5
629,CWS,JQUINTANA-L,115,100,10,11
629,NYY,AWARREN-R,-135,-120,10,11
629,DET,VERLANDER-R,-111,-125,6.5,6.5
629,TAM,DPRICE-L,-109,105,6.5,6.5
629,OAK,AGRIFFIN-R,185,170,10.5,10.5
629,TEX,MHARRISON-L,-215,-200,10.5,10.5
629,KAN,LMENDOZA-R,-101,102,9,9.5
629,MIN,BDUENSING-L,-119,-122,9,9.5
629,BOS,ACOOK-R,-113,-115,8.5,8.5
629,SEA,HNOESI-R,-107,-105,8.5,8.5
630,PIT,JKARSTENS-R,180,170,9,9.5
630,STL,LLYNN-R,-210,-190,9,9.5
630,WAS,STRASBURG-R,-146,-142,8,8
630,ATL,MMINOR-L,126,122,8,8
630,CIN,MLATOS-R,-106,-125,7.5,7.5
630,SFO,BZITO-L,-114,105,7.5,7.5
630,HOU,JHAPP-L,125,136,8,7.5
630,CUB,MGARZA-R,-145,-156,8,7.5
630,PHI,CHAMELS-L,-122,-115,8,7.5
630,MIA,MBUEHRLE-L,102,-105,8,7.5
630,NYM,JSANTANA-L,-113,-160,7,7
630,LOS,NEOVALDI-R,-107,140,7,7
630,ARI,WMILEY-L,-110,-112,8,9
630,MIL,MFIERS-R,-110,-108,8,9
630,SDG,EVOLQUEZ-R,-104,108,11.5,11.5
630,COL,CFRIEDRCH-L,-116,-128,11.5,11.5
630,LAA,GRICHARDS-R,-121,-110,10,10.5
630,TOR,HALVAREZ-R,101,-110,10,10.5
630,CWS,JPEAVY-R,116,130,9.5,9.5
630,NYY,HKURODA-R,-136,-150,9.5,9.5
630,CLE,JTOMLIN-R,-102,100,10.5,10.5
630,BAL,DEVELAND-L,-118,-120,10.5,10.5
630,KAN,LHOCHEVAR-R,-130,-132,9,9
630,MIN,CDEVRIES-R,110,112,9,9
630,OAK,TMILONE-L,165,122,10.5,11
630,TEX,MPEREZ-L,-185,-142,10.5,11
630,DET,RPORCELLO-R,100,-103,8.5,8.5
630,TAM,HELLICKSON-R,-120,-117,8.5,8.5
630,BOS,JBECKETT-R,-155,-150,7.5,7.5
630,SEA,ERAMIREZ-R,135,130,7.5,7.5
630,KAN,JSANCHEZ-L,107,130,9.5,9.5
630,MIN,SDIAMOND-L,-127,-150,9.5,9.5
701,PHI,JBLANTON-R,103,112,9,8.5
701,MIA,RNOLASCO-R,-123,-132,9,8.5
701,WAS,GGONZALEZ-L,-104,-107,7.5,8
701,ATL,THUDSON-R,-116,-113,7.5,8
701,ARI,COLLMENTER-R,120,110,8.5,9
701,MIL,YGALLARDO-R,-140,-130,8.5,9
701,PIT,EBEDARD-L,130,145,9,9
701,STL,WESTBROOK-R,-150,-165,9,9
701,HOU,WRODRIGUZ-L,-112,-108,8,8
701,CUB,TWOOD-L,-108,-112,8,8
701,SDG,KWELLS-R,120,132,12,12
701,COL,DPOMERANZ-L,-140,-152,12,12
701,CIN,BARROYO-R,113,130,7.5,7
701,SFO,VOGELSONG-R,-133,-150,7.5,7
701,NYM,DGEE-R,125,130,6.5,6
701,LOS,CKERSHAW-L,-145,-150,6.5,6
701,CLE,JMASTERSN-R,-106,-110,9.5,9
